date,shift,pump,raw_text,clean_text,Seal_Issue,Low_Level,Pressure_Issue,Trip_Issue,Flow_Issue,Maintenance_Event,Mode_Event,Total_Failure,event,history,month
2025-10-12,Day,P26B,"p-24 is in ‘off’, with the discharge blocked in to prevent p-26 from filling the p-24 sump. maintenance has been notified.","p-24 is in ‘off’, with the discharge blocked in to prevent p-26 from filling the p-24 sump. maintenance has been notified.",0,0,0,0,0,1,0,0,Maintenance,2025-10-12 | Day | Maintenance,October-2025
2025-10-13,Day,P45B,cold alignment done on p45b. pump needs to be insulated.,cold alignment done on p45b. pump needs to be insulated.,0,0,0,0,0,1,0,0,Maintenance,2025-10-13 | Day | Maintenance,October-2025
2025-10-13,Day,P601B,single source loto for p-601b so rotating could check leveling of the pump (still locked out) | single source (gold lock): p-601b,single source loto for p-601b so rotating could check leveling of the pump (still locked out) | single source (gold lock): p-601b,0,0,0,0,0,1,0,0,Maintenance,2025-10-13 | Day | Maintenance,October-2025
2025-10-13,Night,P208A,fv-7050 – (p-208 kickback),fv-7050 – (p-208 kickback),0,0,0,0,1,0,0,1,Flow Issue,2025-10-13 | Night | Flow Issue,October-2025
2025-10-13,Night,P208B,fv-7050 – (p-208 kickback),fv-7050 – (p-208 kickback),0,0,0,0,1,0,0,1,Flow Issue,2025-10-13 | Night | Flow Issue,October-2025
2025-10-13,Night,P208S,fv-7050 – (p-208 kickback),fv-7050 – (p-208 kickback),0,0,0,0,1,0,0,1,Flow Issue,2025-10-13 | Night | Flow Issue,October-2025
2025-10-14,Night,P204A,flushed p-204 lube oil coolers,flushed p-204 lube oil coolers,0,0,0,0,0,1,0,0,Maintenance,2025-10-14 | Night | Maintenance,October-2025
2025-10-14,Night,P204B,flushed p-204 lube oil coolers,flushed p-204 lube oil coolers,0,0,0,0,0,1,0,0,Maintenance,2025-10-14 | Night | Maintenance,October-2025
2025-10-14,Night,P204C,flushed p-204 lube oil coolers,flushed p-204 lube oil coolers,0,0,0,0,0,1,0,0,Maintenance,2025-10-14 | Night | Maintenance,October-2025
2025-10-14,Night,P204S,flushed p-204 lube oil coolers,flushed p-204 lube oil coolers,0,0,0,0,0,1,0,0,Maintenance,2025-10-14 | Night | Maintenance,October-2025
2025-10-14,Night,P208A,fv-7050 – (p-208 kickback),fv-7050 – (p-208 kickback),0,0,0,0,1,0,0,1,Flow Issue,2025-10-14 | Night | Flow Issue,October-2025
2025-10-14,Night,P208B,fv-7050 – (p-208 kickback),fv-7050 – (p-208 kickback),0,0,0,0,1,0,0,1,Flow Issue,2025-10-14 | Night | Flow Issue,October-2025
2025-10-14,Night,P208S,fv-7050 – (p-208 kickback),fv-7050 – (p-208 kickback),0,0,0,0,1,0,0,1,Flow Issue,2025-10-14 | Night | Flow Issue,October-2025
2025-10-15,Day,P58A,single source added to p-58-a for pm. | single source added to p-58-a for pm. | p-58-a (pm) | p-58-a (pm),single source added to p-58-a for pm. | single source added to p-58-a for pm. | p-58-a (pm) | p-58-a (pm),0,0,0,0,0,1,0,0,Maintenance,2025-10-15 | Day | Maintenance,October-2025
2025-10-15,Day,P58B,single source added to p-58-a for pm. | p-58-a (pm),single source added to p-58-a for pm. | p-58-a (pm),0,0,0,0,0,1,0,0,Maintenance,2025-10-15 | Day | Maintenance,October-2025
2025-10-15,Day,P601A,"locked out p-601a, so rotating could remove the pump (bin #2) | bin #2: p-601a","locked out p-601a, so rotating could remove the pump (bin #2) | bin #2: p-601a",0,0,0,0,0,1,0,0,Maintenance,2025-10-15 | Day | Maintenance,October-2025
2025-10-15,Night,P208A,fv-7050 – (p-208 kickback),fv-7050 – (p-208 kickback),0,0,0,0,1,0,0,1,Flow Issue,2025-10-15 | Night | Flow Issue,October-2025
2025-10-15,Night,P208B,fv-7050 – (p-208 kickback),fv-7050 – (p-208 kickback),0,0,0,0,1,0,0,1,Flow Issue,2025-10-15 | Night | Flow Issue,October-2025
2025-10-15,Night,P208S,fv-7050 – (p-208 kickback),fv-7050 – (p-208 kickback),0,0,0,0,1,0,0,1,Flow Issue,2025-10-15 | Night | Flow Issue,October-2025
2025-10-16,Day,P669A,bin #1 p-669a for maintenance,bin #1 p-669a for maintenance,0,0,0,0,0,1,0,0,Maintenance,2025-10-16 | Day | Maintenance,October-2025
2025-10-16,Night,P208A,fv-7050 – (p-208 kickback),fv-7050 – (p-208 kickback),0,0,0,0,1,0,0,1,Flow Issue,2025-10-16 | Night | Flow Issue,October-2025
2025-10-16,Night,P208B,fv-7050 – (p-208 kickback),fv-7050 – (p-208 kickback),0,0,0,0,1,0,0,1,Flow Issue,2025-10-16 | Night | Flow Issue,October-2025
2025-10-16,Night,P208S,fv-7050 – (p-208 kickback),fv-7050 – (p-208 kickback),0,0,0,0,1,0,0,1,Flow Issue,2025-10-16 | Night | Flow Issue,October-2025
2025-10-17,Day,P23C,p-23 strokes set at 15 | bin-1 p-23c | bin 1: p-23c maintenance,p-23 strokes set at 15 | bin-1 p-23c | bin 1: p-23c maintenance,0,0,0,0,0,1,0,0,Maintenance,2025-10-17 | Day | Maintenance,October-2025
2025-10-17,Day,P306A,1000 tried to swap p-306s for maintaince p-306a would not catch prime p-306b still online | attempted to swap p-306b and p-306a for maintenance on p306b but was unable to because p-306a was unable to provide the needed flow in unit,1000 tried to swap p-306s for maintaince p-306a would not catch prime p-306b still online | attempted to swap p-306b and p-306a for maintenance on p306b but was unable to because p-306a was unable to provide the needed flow in unit,0,0,0,0,1,1,1,1,"Flow Issue, Maintenance","2025-10-17 | Day | Flow Issue, Maintenance",October-2025
2025-10-17,Day,P306B,1000 tried to swap p-306s for maintaince p-306a would not catch prime p-306b still online | attempted to swap p-306b and p-306a for maintenance on p306b but was unable to because p-306a was unable to provide the needed flow in unit,1000 tried to swap p-306s for maintaince p-306a would not catch prime p-306b still online | attempted to swap p-306b and p-306a for maintenance on p306b but was unable to because p-306a was unable to provide the needed flow in unit,0,0,0,0,1,1,1,1,"Flow Issue, Maintenance","2025-10-17 | Day | Flow Issue, Maintenance",October-2025
2025-10-17,Day,P30A,p30 seal pot pressure,p30 seal pot pressure,1,0,0,0,0,0,0,1,Seal Failure,2025-10-17 | Day | Seal Failure,October-2025
2025-10-17,Day,P30B,p30 seal pot pressure,p30 seal pot pressure,1,0,0,0,0,0,0,1,Seal Failure,2025-10-17 | Day | Seal Failure,October-2025
2025-10-17,Day,P45B,p45b and p203a need to be insulated. | bin 2 p45b- seal replacement,p45b and p203a need to be insulated. | bin 2 p45b- seal replacement,1,0,0,0,0,0,0,1,Seal Failure,2025-10-17 | Day | Seal Failure,October-2025
2025-10-17,Day,P601A,bin 2: p-601a for mechanical seal replacement. | bin 2: p-601a for pump repair,bin 2: p-601a for mechanical seal replacement. | bin 2: p-601a for pump repair,1,0,0,0,0,0,0,1,Seal Failure,2025-10-17 | Day | Seal Failure,October-2025
2025-10-18,Day,P23C,"p-23 strokes set at 15 | p-23c | bin 1: p-23c (pump has come loose from foundation and was causing high vibrations, maintenance notified)","p-23 strokes set at 15 | p-23c | bin 1: p-23c (pump has come loose from foundation and was causing high vibrations, maintenance notified)",0,0,0,0,0,1,0,0,Maintenance,2025-10-18 | Day | Maintenance,October-2025
2025-10-18,Day,P26A,"p-24 is in ‘off’, with the discharge blocked in to prevent p-26 from filling the p-24 sump. maintenance has been notified.","p-24 is in ‘off’, with the discharge blocked in to prevent p-26 from filling the p-24 sump. maintenance has been notified.",0,0,0,0,0,1,0,0,Maintenance,2025-10-18 | Day | Maintenance,October-2025
2025-10-18,Day,P26B,"p-24 is in ‘off’, with the discharge blocked in to prevent p-26 from filling the p-24 sump. maintenance has been notified.","p-24 is in ‘off’, with the discharge blocked in to prevent p-26 from filling the p-24 sump. maintenance has been notified.",0,0,0,0,0,1,0,0,Maintenance,2025-10-18 | Day | Maintenance,October-2025
2025-10-18,Day,P30A,p30 seal pot pressure,p30 seal pot pressure,1,0,0,0,0,0,0,1,Seal Failure,2025-10-18 | Day | Seal Failure,October-2025
2025-10-18,Day,P30B,p30 seal pot pressure,p30 seal pot pressure,1,0,0,0,0,0,0,1,Seal Failure,2025-10-18 | Day | Seal Failure,October-2025
2025-10-18,Day,P601A,bin 2: p-601a for mechanical seal replacement. | bin 2 p-601a,bin 2: p-601a for mechanical seal replacement. | bin 2 p-601a,1,0,0,0,0,0,0,1,Seal Failure,2025-10-18 | Day | Seal Failure,October-2025
2025-10-19,Day,P204A,backflushed p-204,backflushed p-204,0,0,0,0,0,1,0,0,Maintenance,2025-10-19 | Day | Maintenance,October-2025
2025-10-19,Day,P204B,backflushed p-204,backflushed p-204,0,0,0,0,0,1,0,0,Maintenance,2025-10-19 | Day | Maintenance,October-2025
2025-10-19,Day,P204C,backflushed p-204,backflushed p-204,0,0,0,0,0,1,0,0,Maintenance,2025-10-19 | Day | Maintenance,October-2025
2025-10-19,Day,P204S,backflushed p-204,backflushed p-204,0,0,0,0,0,1,0,0,Maintenance,2025-10-19 | Day | Maintenance,October-2025
2025-10-19,Day,P23C,p-23 strokes set at 15 | bin 1 p-23c | bin 1: p-23c maintenance,p-23 strokes set at 15 | bin 1 p-23c | bin 1: p-23c maintenance,0,0,0,0,0,1,0,0,Maintenance,2025-10-19 | Day | Maintenance,October-2025
2025-10-19,Day,P26A,"p-24 is in ‘off’, with the discharge blocked in to prevent p-26 from filling the p-24 sump. maintenance has been notified.","p-24 is in ‘off’, with the discharge blocked in to prevent p-26 from filling the p-24 sump. maintenance has been notified.",0,0,0,0,0,1,0,0,Maintenance,2025-10-19 | Day | Maintenance,October-2025
2025-10-19,Day,P26B,"p-24 is in ‘off’, with the discharge blocked in to prevent p-26 from filling the p-24 sump. maintenance has been notified.","p-24 is in ‘off’, with the discharge blocked in to prevent p-26 from filling the p-24 sump. maintenance has been notified.",0,0,0,0,0,1,0,0,Maintenance,2025-10-19 | Day | Maintenance,October-2025
2025-10-19,Day,P30A,p30 seal pot pressure,p30 seal pot pressure,1,0,0,0,0,0,0,1,Seal Failure,2025-10-19 | Day | Seal Failure,October-2025
2025-10-19,Day,P30B,p30 seal pot pressure,p30 seal pot pressure,1,0,0,0,0,0,0,1,Seal Failure,2025-10-19 | Day | Seal Failure,October-2025
2025-10-19,Day,P601A,bin 2: p-601a for mechanical seal replacement. | bin 2: p-601a for pump repair,bin 2: p-601a for mechanical seal replacement. | bin 2: p-601a for pump repair,1,0,0,0,0,0,0,1,Seal Failure,2025-10-19 | Day | Seal Failure,October-2025
2025-10-20,Day,P204A,backflushed p-204,backflushed p-204,0,0,0,0,0,1,0,0,Maintenance,2025-10-20 | Day | Maintenance,October-2025
2025-10-20,Day,P204B,backflushed p-204,backflushed p-204,0,0,0,0,0,1,0,0,Maintenance,2025-10-20 | Day | Maintenance,October-2025
2025-10-20,Day,P204C,backflushed p-204,backflushed p-204,0,0,0,0,0,1,0,0,Maintenance,2025-10-20 | Day | Maintenance,October-2025
2025-10-20,Day,P204S,backflushed p-204,backflushed p-204,0,0,0,0,0,1,0,0,Maintenance,2025-10-20 | Day | Maintenance,October-2025
2025-10-20,Day,P206B,"electrical pm’s on p-27b, p-206b and p-208b","electrical pm’s on p-27b, p-206b and p-208b",0,0,0,0,0,1,0,0,Maintenance,2025-10-20 | Day | Maintenance,October-2025
2025-10-20,Day,P208B,"electrical pm’s on p-27b, p-206b and p-208b | fv-7050 p-208 kick back","electrical pm’s on p-27b, p-206b and p-208b | fv-7050 p-208 kick back",0,0,0,0,0,1,0,0,Maintenance,2025-10-20 | Day | Maintenance,October-2025
2025-10-20,Day,P209A,"unlocked p-209 a and it is in standby. | unlocked p-209 a and it is in standby. | 10:04 p-209a offline. | swapped p-209 a to p-209 b. | swapped p-209 a to p-209 b. | locked out p-209 a to clean suction strainer, tig is in process of cleaning @ time of log. | locked out p-209 a to clean suction strainer, tig is in process of cleaning @ time of log. | 2: p-209a (clean suction strainer)","unlocked p-209 a and it is in standby. | unlocked p-209 a and it is in standby. | 10:04 p-209a offline. | swapped p-209 a to p-209 b. | swapped p-209 a to p-209 b. | locked out p-209 a to clean suction strainer, tig is in process of cleaning @ time of log. | locked out p-209 a to clean suction strainer, tig is in process of cleaning @ time of log. | 2: p-209a (clean suction strainer)",0,0,0,0,0,1,1,0,Maintenance,2025-10-20 | Day | Maintenance,October-2025
2025-10-20,Day,P209B,"unlocked p-209 a and it is in standby. | 10:03 p-209b online. | swapped p-209 a to p-209 b. | swapped p-209 a to p-209 b. | locked out p-209 a to clean suction strainer, tig is in process of cleaning @ time of log.","unlocked p-209 a and it is in standby. | 10:03 p-209b online. | swapped p-209 a to p-209 b. | swapped p-209 a to p-209 b. | locked out p-209 a to clean suction strainer, tig is in process of cleaning @ time of log.",0,0,0,0,0,1,1,0,Maintenance,2025-10-20 | Day | Maintenance,October-2025
2025-10-20,Day,P26A,"p-24 is in ‘off’, with the discharge blocked in to prevent p-26 from filling the p-24 sump. maintenance has been notified.","p-24 is in ‘off’, with the discharge blocked in to prevent p-26 from filling the p-24 sump. maintenance has been notified.",0,0,0,0,0,1,0,0,Maintenance,2025-10-20 | Day | Maintenance,October-2025
2025-10-20,Day,P26B,"p-24 is in ‘off’, with the discharge blocked in to prevent p-26 from filling the p-24 sump. maintenance has been notified.","p-24 is in ‘off’, with the discharge blocked in to prevent p-26 from filling the p-24 sump. maintenance has been notified.",0,0,0,0,0,1,0,0,Maintenance,2025-10-20 | Day | Maintenance,October-2025
2025-10-20,Day,P27B,"electrical pm’s on p-27b, p-206b and p-208b","electrical pm’s on p-27b, p-206b and p-208b",0,0,0,0,0,1,0,0,Maintenance,2025-10-20 | Day | Maintenance,October-2025
2025-10-20,Day,P601A,bin 2: p-601a for mechanical seal replacement. | bin #2: p-601a,bin 2: p-601a for mechanical seal replacement. | bin #2: p-601a,1,0,0,0,0,0,0,1,Seal Failure,2025-10-20 | Day | Seal Failure,October-2025
2025-10-20,Day,P62A,locked out p-62a for full pm (north #2) | 2: p-62a (pm),locked out p-62a for full pm (north #2) | 2: p-62a (pm),0,0,0,0,0,1,0,0,Maintenance,2025-10-20 | Day | Maintenance,October-2025
2025-10-20,Day,P7B,locked out p-7b completed first line break will pull pump tomorrow | bin-5 p-7 | signed critical lift in caustic area for p-7b. | signed line break for p-7b.,locked out p-7b completed first line break will pull pump tomorrow | bin-5 p-7 | signed critical lift in caustic area for p-7b. | signed line break for p-7b.,0,0,0,0,0,1,0,0,Maintenance,2025-10-20 | Day | Maintenance,October-2025
2025-10-21,Day,P202A,"isolated and started lock out on p-202. everything locked out but the flare valve, still purging with n2. | bin 3 p-202a","isolated and started lock out on p-202. everything locked out but the flare valve, still purging with n2. | bin 3 p-202a",0,0,0,0,0,1,0,0,Maintenance,2025-10-21 | Day | Maintenance,October-2025
2025-10-21,Day,P202B,"isolated and started lock out on p-202. everything locked out but the flare valve, still purging with n2. | 13:55-swapped to p-202b","isolated and started lock out on p-202. everything locked out but the flare valve, still purging with n2. | 13:55-swapped to p-202b",0,0,0,0,0,1,1,0,Maintenance,2025-10-21 | Day | Maintenance,October-2025
2025-10-21,Day,P204A,backflushed p-204 lube oil pumps,backflushed p-204 lube oil pumps,0,0,0,0,0,1,0,0,Maintenance,2025-10-21 | Day | Maintenance,October-2025
2025-10-21,Day,P204B,backflushed p-204 lube oil pumps,backflushed p-204 lube oil pumps,0,0,0,0,0,1,0,0,Maintenance,2025-10-21 | Day | Maintenance,October-2025
2025-10-21,Day,P204C,backflushed p-204 lube oil pumps,backflushed p-204 lube oil pumps,0,0,0,0,0,1,0,0,Maintenance,2025-10-21 | Day | Maintenance,October-2025
2025-10-21,Day,P204S,backflushed p-204 lube oil pumps,backflushed p-204 lube oil pumps,0,0,0,0,0,1,0,0,Maintenance,2025-10-21 | Day | Maintenance,October-2025
2025-10-21,Day,P23C,"- bin 1: p-23c (pump has come loose from foundation and was causing high vibrations, maintenance notified) | bin 1: p-23c maintenance","- bin 1: p-23c (pump has come loose from foundation and was causing high vibrations, maintenance notified) | bin 1: p-23c maintenance",0,0,0,0,0,1,0,0,Maintenance,2025-10-21 | Day | Maintenance,October-2025
2025-10-21,Day,P26A,"p-24 is in ‘off’, with the discharge blocked in to prevent p-26 from filling the p-24 sump. maintenance has been notified.","p-24 is in ‘off’, with the discharge blocked in to prevent p-26 from filling the p-24 sump. maintenance has been notified.",0,0,0,0,0,1,0,0,Maintenance,2025-10-21 | Day | Maintenance,October-2025
2025-10-21,Day,P26B,"p-24 is in ‘off’, with the discharge blocked in to prevent p-26 from filling the p-24 sump. maintenance has been notified.","p-24 is in ‘off’, with the discharge blocked in to prevent p-26 from filling the p-24 sump. maintenance has been notified.",0,0,0,0,0,1,0,0,Maintenance,2025-10-21 | Day | Maintenance,October-2025
2025-10-21,Day,P27A,"finished isolating p-27 a. everything locked out but the flare valve, still purging with n2. | finished isolating p-27 a. everything locked out but the flare valve, still purging with n2. | bin 2 p-27a","finished isolating p-27 a. everything locked out but the flare valve, still purging with n2. | finished isolating p-27 a. everything locked out but the flare valve, still purging with n2. | bin 2 p-27a",0,0,0,0,0,1,0,0,Maintenance,2025-10-21 | Day | Maintenance,October-2025
2025-10-21,Day,P27B,"finished isolating p-27 a. everything locked out but the flare valve, still purging with n2. | 13:31-swapped to p27b","finished isolating p-27 a. everything locked out but the flare valve, still purging with n2. | 13:31-swapped to p27b",0,0,0,0,0,1,1,0,Maintenance,2025-10-21 | Day | Maintenance,October-2025
2025-10-21,Day,P30A,p30 seal pot pressure,p30 seal pot pressure,1,0,0,0,0,0,0,1,Seal Failure,2025-10-21 | Day | Seal Failure,October-2025
2025-10-21,Day,P30B,p30 seal pot pressure,p30 seal pot pressure,1,0,0,0,0,0,0,1,Seal Failure,2025-10-21 | Day | Seal Failure,October-2025
2025-10-21,Day,P601A,bin 2: p-601a for mechanical seal replacement. | bin 2: p-601a for pump repair,bin 2: p-601a for mechanical seal replacement. | bin 2: p-601a for pump repair,1,0,0,0,0,0,0,1,Seal Failure,2025-10-21 | Day | Seal Failure,October-2025
2025-10-21,Day,P62A,"1:30 p.m. p-62a lined back up, o2 free and in stand-by (pm was completed, suction strainer cleared)","1:30 p.m. p-62a lined back up, o2 free and in stand-by (pm was completed, suction strainer cleared)",0,0,0,0,0,1,0,0,Maintenance,2025-10-21 | Day | Maintenance,October-2025
2025-10-21,Day,P7B,- bin 5: p-7b (pulled for seal replacement) | pulled p-7b | bin 5: p-7b (pulled for seal replacement) | signed critical lift in caustic area for p-7b.,- bin 5: p-7b (pulled for seal replacement) | pulled p-7b | bin 5: p-7b (pulled for seal replacement) | signed critical lift in caustic area for p-7b.,1,0,0,0,0,0,0,1,Seal Failure,2025-10-21 | Day | Seal Failure,October-2025
2025-10-22,Day,P204A,backflushed p-204 lube oil pumps,backflushed p-204 lube oil pumps,0,0,0,0,0,1,0,0,Maintenance,2025-10-22 | Day | Maintenance,October-2025
2025-10-22,Day,P204B,backflushed p-204 lube oil pumps,backflushed p-204 lube oil pumps,0,0,0,0,0,1,0,0,Maintenance,2025-10-22 | Day | Maintenance,October-2025
